5, 1.9685039520263672
1, 1.495243787765503
2, 2.123683214187622
3, 1.9597079753875732
4, 2.037513494491577
5, 1.999300479888916
1, 1.2940120697021484
2, 1.451087236404419
3, 1.425016164779663
4, 1.4046432971954346
5, 1.4987444877624512
1, 1.2582809925079346
2, 1.4591045379638672
3, 1.4243202209472656
4, 1.4245128631591797
5, 1.4300224781036377
1, 1.3495655059814453
2, 1.81435227394104
3, 1.6361196041107178
4, 1.6364598274230957
5, 1.5895063877105713
1, 1.3864848613739014
2, 1.942047119140625
3, 1.8877105712890625
4, 1.8120839595794678
5, 1.8458337783813477
1, 1.3916399478912354
2, 2.003763437271118
3, 2.0186522006988525
4, 1.975219964981079
5, 2.029766798019409
1, 1.395387887954712
2, 2.5947108268737793
3, 2.473764419555664
4, 2.501405715942383
5, 2.572808027267456
1, 1.3044233322143555
2, 1.884608268737793
3, 1.860001802444458
4, 1.821883201599121
5, 1.8728487491607666
1, 1.34513521194458
2, 1.744858980178833
3, 1.8378753662109375
4, 1.6910429000854492
5, 1.6910295486450195
1, 1.3199512958526611
2, 1.719526767730713
3, 1.5893473625183105
4, 1.6283268928527832
5, 1.6361773014068604
1, 1.4869587421417236
2, 1.9506468772888184
3, 1.923656702041626
4, 1.9651718139648438
5, 2.036285161972046
1, 1.8177900314331055
2, 2.058075189590454
3, 2.0888378620147705
4, 2.2326724529266357
5, 2.2205846309661865
1, 1.4257290363311768
2, 2.4273488521575928
3, 2.418494939804077
4, 2.4818294048309326
5, 2.4560132026672363
1, 1.2649750709533691
2, 1.8995027542114258
3, 1.7969348430633545
4, 1.8018779754638672
5, 1.9219658374786377
1, 1.2739439010620117
2, 1.6968629360198975
3, 1.6220641136169434
4, 1.6208405494689941
5, 1.7069122791290283
1, 1.3251664638519287
2, 1.7874994277954102
3, 1.6051762104034424
4, 1.6514921188354492
5, 1.6743195056915283
1, 1.762664794921875
2, 2.039865732192993
3, 1.8222918510437012
4, 2.096985340118408
5, 2.092848300933838
1, 1.8002464771270752
2, 1.9940550327301025
3, 1.804753303527832
4, 2.0236761569976807
5, 2.0140907764434814
1, 1.5912458896636963
2, 2.5415260791778564
3, 2.451042890548706
4, 2.496560573577881
5, 2.7823538780212402
1, 1.3716156482696533
2, 2.0422725677490234
3, 1.9137287139892578
4, 1.9525012969970703
5, 1.9053099155426025
1, 1.2855355739593506
2, 1.8771917819976807
3, 1.7098348140716553
4, 1.7347912788391113
5, 1.7348039150238037
1, 1.5145909786224365
2, 1.776085615158081
3, 1.579270362854004
4, 1.6244235038757324
5, 1.6497204303741455
1, 1.6705400943756104
2, 1.9419200420379639
3, 1.7824456691741943
4, 1.8052237033843994
5, 1.8849551677703857
1, 1.7969262599945068
2, 1.9004087448120117
3, 1.863396167755127
4, 1.941450834274292
5, 2.0691492557525635
1, 1.2070114612579346
2, 1.9228925704956055
3, 1.6965837478637695
4, 1.705202579498291
5, 1.7548449039459229
1, 1.3004167079925537
2, 1.46409010887146
3, 1.4700615406036377
4, 1.4177272319793701
5, 1.3750221729278564
1, 1.2623322010040283
2, 1.3816258907318115
3, 1.3609492778778076
4, 1.301187515258789
5, 1.323302984237671
1, 1.2858436107635498
2, 1.4224629402160645
3, 1.3586528301239014
4, 1.3235130310058594
5, 1.3680963516235352
1, 1.3549504280090332
2, 1.543452262878418
3, 1.5433077812194824
4, 1.5869295597076416
5, 1.5797219276428223
1, 1.4202919006347656
2, 1.6445035934448242
3, 1.532472848892212
4, 1.7297804355621338
5, 1.6758084297180176
1, 1.1761081218719482
2, 1.265561819076538
3, 1.316251516342163
4, 1.2538506984710693
5, 1.2600688934326172
1, 0.9726982116699219
2, 1.3145356178283691
3, 1.3046810626983643
4, 1.2031035423278809
5, 1.1820704936981201
1, 0.9896724224090576
2, 1.1055943965911865
3, 1.2515583038330078
4, 1.2443225383758545
5, 1.2472734451293945
1, 1.2138850688934326
2, 1.3619990348815918
3, 1.2351727485656738
4, 1.2653992176055908
5, 1.1223549842834473
1, 1.4754846096038818
2, 1.4774658679962158
3, 1.3223354816436768
4, 1.358302354812622
5, 1.328756332397461
1, 1.3304049968719482
2, 1.559950351715088
3, 1.4729602336883545
4, 1.4275121688842773
5, 1.4708037376403809
1, 1.2961058616638184
2, 1.6114473342895508
3, 1.5227954387664795
4, 1.5258405208587646
5, 1.551903247833252
1, 1.3031351566314697
2, 1.410653829574585
3, 1.3325183391571045
4, 1.2888495922088623
5, 1.284560203552246
